paper_references,keywords,max_delta,avg_delta,min_delta,avg_trend,max_trend,min_trend,peso_fonte,class
55,8,4,0.0000,-5,32.6250,78,0,10,irrelevant
5,12,41,-5.5833,-100,21.7500,100,0,1,irrelevant
73,8,1,-1.3750,-7,21.0000,54,0,10,irrelevant
59,8,4,-0.8750,-10,24.3750,56,5,10,irrelevant
54,13,14,-5.8462,-72,39.3077,80,0,10,irrelevant
42,8,8,1.1250,-4,27.6250,62,12,10,irrelevant
50,9,5,-0.4444,-7,30.0000,74,0,10,irrelevant
29,6,8,1.0000,-3,24.1667,55,0,1,irrelevant
51,9,1,-1.4444,-9,31.0000,74,0,10,irrelevant
37,8,3,-4.8750,-25,32.5000,80,12,10,irrelevant
39,8,5,-1.2500,-15,25.5000,71,6,10,irrelevant
46,12,1,-2.4167,-6,33.0833,68,0,10,irrelevant
38,9,6,-0.2222,-6,28.6667,58,0,10,irrelevant
20,5,13,3.2000,0,10.2000,28,0,1,irrelevant
44,8,3,-1.0000,-4,24.0000,52,5,10,irrelevant
67,9,1,-2.3333,-11,24.3333,46,0,10,irrelevant
76,8,4,-0.8750,-4,20.6250,63,9,8,irrelevant
0,8,4,-0.1250,-4,23.6250,61,5,10,irrelevant
5,5,3,0.4000,-1,10.6000,30,0,1,irrelevant
35,8,3,-0.3750,-4,6.7500,16,0,10,irrelevant
29,8,14,3.5000,0,33.6250,71,21,10,irrelevant
22,8,5,1.5000,-1,20.7500,47,5,10,irrelevant
61,8,8,0.8750,-4,25.6250,61,12,10,irrelevant
61,10,4,-0.6000,-6,27.4000,74,0,10,irrelevant
25,11,13,-0.7273,-37,14.3636,38,0,1,irrelevant
50,8,3,-0.7500,-4,23.2500,43,6,10,irrelevant
53,8,3,-1.0000,-4,30.2500,77,5,10,irrelevant
49,8,0,-0.7500,-2,24.1250,47,9,8,irrelevant
49,8,3,0.1250,-3,21.5000,46,0,10,irrelevant
61,5,1,-0.6000,-3,10.6000,29,0,10,irrelevant
23,4,13,3.2500,0,7.0000,28,0,1,irrelevant
61,10,1,-3.2000,-8,25.7000,43,0,10,irrelevant
56,9,0,-3.3333,-9,31.7778,63,0,10,irrelevant
60,9,1,-1.3333,-6,24.3333,63,0,10,irrelevant
82,10,0,-1.4000,-7,24.7000,81,0,10,irrelevant
28,8,1,-2.6250,-15,30.1250,87,0,10,irrelevant
3,7,13,3.1429,0,21.2857,60,0,1,irrelevant
53,7,5,-0.4286,-4,21.7143,46,5,10,irrelevant
52,8,5,-0.1250,-4,20.3750,39,12,10,irrelevant
44,8,5,1.0000,-2,30.5000,85,0,10,irrelevant
52,11,2,-1.0909,-7,16.0000,77,0,10,irrelevant
75,9,0,-1.6667,-7,19.6667,46,0,10,irrelevant
0,10,3,-0.1000,-4,10.8000,56,0,1,irrelevant
15,8,1,-0.5000,-3,17.7500,47,0,6,irrelevant
48,8,0,-1.1250,-5,12.5000,44,0,10,irrelevant
26,8,7,-0.1250,-7,31.2500,85,0,10,irrelevant
75,8,3,-0.8750,-5,28.3750,78,5,10,irrelevant
81,8,5,0.3750,-4,25.8750,48,5,10,irrelevant
40,7,4,-0.2857,-4,19.2857,48,5,10,irrelevant
34,13,10,-1.7692,-6,36.8462,75,6,9,irrelevant
0,4,3,0.7500,0,5.7500,23,0,1,irrelevant
20,12,8,1.3333,0,19.4167,61,0,10,irrelevant
33,8,4,0.5000,-4,31.6250,70,19,10,irrelevant
44,12,8,0.9167,-6,30.2500,61,0,10,irrelevant
59,11,6,1.9091,-1,30.3636,70,6,10,irrelevant
0,15,43,1.2000,-29,11.6000,42,0,1,irrelevant
40,9,1,-2.5556,-9,26.3333,63,0,10,irrelevant
60,8,3,-0.2500,-2,26.1250,74,0,8,irrelevant
31,8,1,-2.1250,-7,16.2500,36,0,10,irrelevant
19,12,8,-0.1667,-11,41.0000,94,0,10,irrelevant
45,8,3,-1.3750,-4,41.2500,78,12,10,irrelevant
44,8,3,0.5000,-1,18.3750,44,0,10,irrelevant
34,8,4,-1.6250,-13,41.8750,80,19,10,irrelevant
49,8,4,-1.8750,-8,37.0000,80,5,10,irrelevant
0,6,13,2.5000,-1,13.5000,30,0,1,irrelevant
51,9,2,-1.0000,-5,28.4444,59,0,10,irrelevant
52,8,3,0.0000,-3,23.1250,77,0,10,irrelevant
6,8,1,-0.2500,-3,19.0000,46,0,10,irrelevant
56,8,0,-1.6250,-4,17.7500,32,6,10,irrelevant
59,10,1,-1.5000,-5,26.3000,88,0,10,irrelevant
43,8,4,0.2500,-4,28.8750,48,12,10,irrelevant
0,12,16,0.2500,-29,28.6667,58,0,1,irrelevant
46,10,0,-4.3000,-22,29.8000,83,0,10,irrelevant
35,10,2,0.2000,-3,24.8000,53,0,8,irrelevant
47,8,21,2.1250,-4,18.6250,56,0,10,irrelevant
32,11,5,0.1818,-5,26.5455,73,5,10,irrelevant
48,8,3,-3.8750,-25,25.5000,47,12,10,irrelevant
0,14,43,1.2857,-29,12.4286,42,0,1,irrelevant
53,8,0,-2.7500,-7,27.2500,74,0,10,irrelevant
75,8,4,-0.2500,-4,24.3750,50,5,10,irrelevant
21,16,8,1.5625,-2,38.5625,83,0,0,irrelevant
81,8,0,-3.5000,-7,36.7500,73,0,10,irrelevant
9,11,5,-2.2727,-13,39.4545,78,0,10,irrelevant
38,8,3,1.2500,0,21.2500,61,0,10,irrelevant
0,11,5,-0.7273,-10,17.6364,59,0,1,irrelevant
80,10,2,-1.7000,-8,24.7000,60,0,10,irrelevant
42,8,1,-0.8750,-6,23.8750,39,5,10,irrelevant
61,8,1,-2.7500,-7,40.6250,88,10,10,irrelevant
63,8,7,0.2500,-4,30.6250,85,0,10,irrelevant
0,6,3,0.0000,-3,7.8333,24,0,1,irrelevant
54,11,3,0.9091,-3,24.9091,59,8,10,relevant
105,8,8,2.0000,-2,20.8750,48,0,10,irrelevant
53,8,4,0.2500,-4,31.6250,61,18,10,irrelevant
20,8,14,2.3750,-8,23.0000,69,0,10,irrelevant
54,9,42,3.5556,-29,12.1111,43,0,8,relevant
75,8,0,-1.1250,-4,21.2500,43,4,10,irrelevant
51,8,8,1.0000,-4,28.5000,69,5,10,irrelevant
65,10,11,2.2000,-2,17.0000,42,0,10,irrelevant
27,8,3,-1.8750,-11,24.8750,75,7,10,irrelevant
68,8,4,0.7500,-4,17.7500,45,0,10,irrelevant
18,3,11,3.6667,0,0.0000,0,0,8,relevant
9,8,1,-0.8750,-5,14.7500,36,2,10,irrelevant
46,8,4,-0.5000,-4,17.1250,42,0,8,irrelevant
11,10,1,-1.3000,-3,13.3000,23,3,6,irrelevant
39,11,21,2.9091,-4,30.0909,63,0,10,irrelevant
33,8,5,1.1250,-3,32.8750,74,11,10,irrelevant
39,6,8,-4.0000,-36,26.8333,51,0,8,relevant
46,9,1,-3.2222,-13,27.6667,63,0,10,irrelevant
12,9,15,2.0000,-1,37.3333,78,8,7,irrelevant
25,8,2,-2.6250,-14,25.1250,64,13,10,irrelevant
38,7,-1,-2.4286,-7,18.2857,42,6,10,irrelevant
46,8,2,-0.6250,-4,18.5000,32,8,10,irrelevant
12,17,100,7.7647,-11,21.1765,56,0,8,relevant
62,6,-1,-4.0000,-15,23.8333,49,10,10,irrelevant
42,8,2,-2.8750,-19,32.3750,67,0,10,irrelevant
38,8,4,-1.1250,-4,21.6250,43,12,10,irrelevant
55,8,4,-0.7500,-4,22.8750,61,5,10,irrelevant
94,8,3,0.0000,-3,31.5000,71,5,10,irrelevant
22,17,100,7.7647,-11,21.1765,56,0,8,irrelevant
21,10,4,-2.8000,-8,47.4000,87,10,10,irrelevant
39,9,2,-2.4444,-19,25.3333,85,0,10,irrelevant
33,9,2,-1.5556,-6,18.0000,48,0,10,irrelevant
56,8,9,0.7500,-4,20.0000,42,8,8,irrelevant
63,6,1,-1.1667,-4,14.8333,32,4,10,irrelevant
13,9,11,5.0000,0,24.4444,56,0,8,relevant
47,8,5,0.2500,-2,21.3750,58,0,10,irrelevant
44,8,5,-0.5000,-5,27.5000,78,5,10,irrelevant
43,11,2,-2.2727,-8,32.1818,66,0,10,irrelevant
45,8,5,1.8750,-2,39.0000,71,19,10,irrelevant
62,8,5,0.7500,-4,21.7500,41,11,10,irrelevant
19,5,16,5.0000,0,31.4000,58,0,8,irrelevant
50,9,1,-1.0000,-4,21.0000,74,0,10,irrelevant
64,8,2,-0.2500,-4,22.6250,41,11,10,irrelevant
57,8,5,-0.8750,-4,22.1250,33,12,10,irrelevant
35,8,2,-0.2500,-3,29.8750,55,10,10,irrelevant
54,9,2,-0.1111,-3,22.3333,55,0,10,irrelevant
20,2,16,8.0000,0,12.5000,25,0,8,relevant
43,8,4,0.3750,-2,16.8750,34,6,10,irrelevant
48,7,0,-3.1429,-14,25.2857,68,0,10,irrelevant
43,8,5,0.2500,-4,30.8750,78,10,10,irrelevant
135,8,3,0.5000,-1,21.8750,45,0,10,irrelevant
71,8,4,0.1250,-5,24.3750,47,0,10,irrelevant
38,7,16,-0.8571,-29,19.4286,58,0,8,relevant
37,8,0,-2.6250,-7,38.3750,78,5,10,irrelevant
76,8,3,-3.7500,-25,27.8750,61,0,10,irrelevant
30,7,0,-1.1429,-4,14.1429,32,5,10,irrelevant
45,8,12,2.2500,-4,28.5000,43,15,10,irrelevant
55,10,0,-3.4000,-9,29.5000,63,0,10,irrelevant
21,17,100,7.7647,-11,21.1765,56,0,8,relevant
52,8,3,-1.2500,-5,27.5000,68,5,10,irrelevant
70,8,3,0.7500,0,11.6250,45,0,10,irrelevant
99,8,9,1.5000,-2,32.3750,61,12,10,irrelevant
48,9,2,-0.5556,-3,18.1111,39,0,10,irrelevant
42,8,1,-1.6250,-8,21.0000,50,0,10,irrelevant
46,8,3,-0.7500,-4,30.0000,77,5,10,irrelevant
7,11,23,5.0000,0,11.8182,52,0,0,irrelevant
41,12,2,-1.8333,-4,37.1667,74,0,10,irrelevant
59,8,3,-0.6250,-4,19.8750,45,5,10,irrelevant
69,8,12,2.1250,-2,22.6250,50,0,10,irrelevant
43,8,3,0.0000,-3,22.6250,77,0,10,irrelevant
8,7,15,1.2857,-6,19.4286,58,0,0,irrelevant
94,6,5,0.1667,-4,19.1667,41,0,10,irrelevant
59,7,5,0.7143,-4,22.7143,43,8,10,irrelevant
15,12,4,-0.2500,-5,27.8333,79,0,9,irrelevant
31,13,0,-3.3077,-9,28.0769,63,0,10,irrelevant
60,8,2,-0.8750,-5,33.7500,79,0,10,irrelevant
6,11,7,-0.5455,-21,27.0000,55,0,0,relevant
52,7,10,1.7143,-1,24.7143,53,18,8,irrelevant
52,8,3,-1.1250,-5,32.2500,78,0,10,irrelevant
26,11,1,-1.0000,-4,21.4545,50,0,10,irrelevant
48,8,2,-0.8750,-6,22.7500,74,0,10,irrelevant
85,8,0,-4.1250,-17,38.5000,70,5,10,irrelevant
52,20,43,8.0000,-1,8.7500,49,0,0,irrelevant
39,10,11,-1.8000,-51,36.7000,92,0,10,irrelevant
59,8,0,-1.6250,-4,19.0000,32,5,10,irrelevant
64,8,4,0.5000,-4,27.5000,56,14,10,irrelevant
46,8,7,-0.2500,-5,14.7500,39,0,10,irrelevant
88,8,8,1.2500,-5,33.2500,78,12,10,irrelevant
16,13,58,3.3846,-29,9.2308,50,0,0,relevant
31,10,1,-2.1000,-10,19.2000,43,0,10,irrelevant
60,8,12,-0.2500,-6,24.3750,60,0,10,irrelevant
79,8,2,-1.3750,-4,21.0000,46,6,10,irrelevant
33,8,3,-0.8750,-4,21.1250,42,6,10,irrelevant
49,7,12,0.8571,-3,19.1429,35,7,8,irrelevant
0,0,0,0.0000,0,0.0000,0,0,0,irrelevant
37,8,5,-0.2500,-4,13.0000,32,5,10,irrelevant
77,8,7,0.3750,-5,43.6250,78,17,10,irrelevant
53,10,1,-2.2000,-8,27.2000,66,0,10,irrelevant
27,8,9,1.2500,-4,26.0000,66,10,10,irrelevant
15,10,6,1.7000,-2,44.2000,82,16,8,irrelevant
0,0,0,0.0000,0,0.0000,0,0,0,irrelevant
29,8,5,-0.3750,-4,19.7500,48,5,10,irrelevant
23,13,12,1.6154,-2,42.2308,76,0,9,irrelevant
63,8,1,-1.8750,-9,12.1250,29,0,10,irrelevant
54,8,7,0.0000,-12,35.5000,78,0,10,irrelevant
59,8,4,1.0000,-2,27.8750,80,5,10,irrelevant
0,7,5,-0.4286,-8,9.0000,38,0,10,irrelevant
70,8,4,-0.3750,-4,20.6250,39,5,10,irrelevant
42,8,1,-1.8750,-11,22.6250,92,0,10,irrelevant
49,10,0,-2.1000,-6,26.6000,63,0,10,irrelevant
92,11,1,-1.1818,-4,16.4545,46,0,10,irrelevant
40,8,4,0.6250,-3,24.2500,78,0,10,irrelevant
0,7,8,0.4286,-11,28.5714,59,0,10,irrelevant
50,11,0,-1.2727,-6,15.0909,66,0,10,irrelevant
18,10,6,0.7000,-2,25.1000,64,0,10,irrelevant
71,8,6,0.6250,-7,23.2500,62,0,10,irrelevant
49,10,100,6.9000,-12,25.6000,55,0,9,irrelevant
37,9,2,-2.2222,-10,19.8889,64,0,10,irrelevant
52,8,0,-2.0000,-4,26.5000,77,5,10,irrelevant
0,6,3,0.0000,-2,29.3333,59,0,10,irrelevant
37,8,3,0.1250,-2,14.8750,47,0,10,irrelevant
32,11,8,0.4545,-5,34.8182,75,5,10,irrelevant
28,11,4,0.8182,-3,29.5455,74,0,0,irrelevant
36,8,5,-1.0000,-4,15.5000,32,5,10,irrelevant
68,8,3,-0.1250,-4,31.6250,85,5,10,irrelevant
0,11,16,1.8182,-11,30.5455,69,0,10,irrelevant
48,8,5,-0.5000,-4,31.3750,95,0,10,irrelevant
36,8,1,-1.1250,-4,20.0000,34,11,10,irrelevant
51,9,1,-1.1111,-4,16.0000,39,0,10,irrelevant
57,8,5,-0.2500,-4,28.1250,57,22,10,irrelevant
32,11,3,-0.0909,-4,23.3636,68,0,10,irrelevant
7,4,3,0.2500,-2,24.0000,59,0,10,irrelevant
68,8,3,-1.5000,-17,15.6250,55,0,10,irrelevant
41,9,4,0.1111,-4,24.4444,54,0,10,irrelevant
67,10,2,-1.5000,-7,22.9000,55,0,10,irrelevant
45,9,4,-2.3333,-27,39.8889,68,0,1,irrelevant
12,8,8,0.3750,-11,26.2500,59,0,10,irrelevant
47,8,3,-9.8750,-78,22.7500,78,0,10,irrelevant
25,10,6,-2.4000,-10,36.8000,74,10,10,irrelevant
39,8,4,0.6250,-3,31.5000,77,0,10,irrelevant
28,11,2,-1.0909,-6,22.8182,48,0,10,irrelevant
35,8,0,-0.6250,-2,35.0000,89,9,8,irrelevant
10,9,8,0.3333,-11,27.7778,59,0,10,irrelevant
6,11,6,-1.6364,-28,39.2727,75,0,0,irrelevant
35,8,3,0.0000,-3,26.2500,77,0,10,irrelevant
21,11,11,0.5455,-5,15.7273,71,0,8,irrelevant
71,8,4,-0.5000,-4,17.2500,34,5,10,irrelevant
56,11,3,-1.5455,-5,34.5455,88,0,10,irrelevant
10,4,3,0.2500,-2,24.0000,59,0,10,irrelevant
33,8,8,0.6250,-8,27.8750,79,9,10,irrelevant
38,8,4,0.2500,-7,29.2500,59,0,10,irrelevant
95,10,2,-2.2000,-7,22.0000,43,0,10,irrelevant
39,9,8,1.5556,0,14.5556,46,0,10,irrelevant
10,7,8,0.4286,-11,28.5714,59,0,10,irrelevant
67,8,3,-0.7500,-8,30.5000,80,5,10,irrelevant
53,10,8,1.9000,-3,41.3000,79,5,6,irrelevant
61,9,1,-0.6667,-3,28.0000,80,0,10,irrelevant
43,8,4,0.0000,-4,31.2500,77,18,10,irrelevant
55,8,3,0.7500,-1,20.6250,39,5,10,irrelevant
14,6,5,1.0000,-2,24.0000,59,0,10,irrelevant
53,8,5,0.7500,-4,21.3750,41,5,10,irrelevant
36,10,4,0.2000,-6,15.4000,41,0,10,irrelevant
37,8,8,0.2500,-4,22.2500,59,6,10,irrelevant
32,8,0,-1.8750,-4,13.6250,32,5,10,irrelevant
42,11,1,-0.7273,-3,17.2727,75,0,10,irrelevant
7,0,0,0.0000,0,0.0000,0,0,10,irrelevant
47,8,8,0.5000,-4,46.3750,85,32,10,irrelevant
62,11,5,-0.1818,-2,17.0000,39,0,10,irrelevant
63,8,7,1.3750,-4,18.2500,39,0,10,irrelevant
94,10,3,0.7000,-2,20.5000,45,0,10,irrelevant
78,11,1,-1.4545,-11,23.7273,50,0,10,irrelevant
7,4,3,0.2500,-2,24.0000,59,0,10,irrelevant
61,10,2,-0.1000,-4,17.9000,42,0,10,irrelevant
89,8,0,-3.1250,-8,31.0000,76,6,10,irrelevant
67,8,5,-0.7500,-4,24.2500,82,5,10,irrelevant
51,8,3,-0.8750,-4,29.6250,61,12,10,irrelevant
64,12,1,-1.7500,-7,25.9167,82,0,10,irrelevant
8,4,3,0.2500,-2,24.0000,59,0,10,irrelevant
68,8,2,-0.8750,-4,29.6250,50,26,10,irrelevant
66,10,3,-1.4000,-9,34.0000,93,0,10,relevant
64,4,0,-1.5000,-4,12.2500,32,5,10,irrelevant
47,9,5,-0.3333,-6,26.8889,55,0,10,irrelevant
50,8,6,1.1250,-4,17.8750,39,5,10,irrelevant
9,0,0,0.0000,0,0.0000,0,0,10,irrelevant
39,8,12,1.7500,-4,29.1250,71,12,10,irrelevant
46,9,2,0.0000,-3,20.1111,55,0,10,irrelevant
33,11,2,-1.8182,-7,27.3636,55,0,10,irrelevant
49,12,0,-1.8333,-7,14.0000,39,0,10,irrelevant
77,8,3,-0.3750,-3,26.6250,78,11,10,irrelevant
14,10,16,2.3000,-11,33.5000,67,0,10,irrelevant
65,10,2,-1.1000,-7,16.0000,50,0,10,irrelevant
63,8,3,-0.5000,-7,16.6250,38,0,10,irrelevant
45,8,1,-3.7500,-9,31.7500,63,10,10,irrelevant
58,10,1,-1.9000,-13,26.2000,74,0,10,irrelevant
45,8,1,-2.2500,-6,22.6250,68,10,10,irrelevant
7,0,0,0.0000,0,0.0000,0,0,10,relevant
33,10,5,1.2000,0,21.6000,70,0,10,irrelevant
71,8,3,-1.0000,-6,36.0000,85,12,10,irrelevant
28,9,11,2.1111,-6,18.1111,49,0,10,irrelevant
38,11,3,0.3636,-2,19.2727,40,0,10,irrelevant
49,8,3,-0.7500,-4,39.3750,77,12,10,irrelevant
13,8,8,0.3750,-11,26.2500,59,0,10,irrelevant
55,10,1,-1.4000,-7,19.7000,41,4,10,irrelevant
31,8,6,1.8750,0,27.7500,75,9,10,irrelevant
129,9,1,-2.4444,-7,21.7778,66,0,10,irrelevant
38,8,5,0.2500,-4,37.3750,85,5,10,irrelevant
29,8,5,0.1250,-4,18.5000,58,5,10,irrelevant
9,6,5,1.0000,-2,24.0000,59,0,10,irrelevant
31,12,6,0.1667,-3,31.3333,60,0,10,relevant
45,8,4,0.8750,-2,16.6250,36,7,8,irrelevant
11,11,4,-0.1818,-4,26.9091,72,6,9,irrelevant
50,8,4,0.3750,-2,24.5000,76,0,10,irrelevant
9,11,16,1.8182,-11,30.5455,69,0,10,irrelevant
30,12,4,0.4167,-1,23.5000,80,0,10,irrelevant
9,8,1,-0.1250,-1,16.3750,43,0,10,irrelevant
58,8,5,-0.2500,-4,25.5000,64,9,10,irrelevant
39,11,3,0.1818,-5,21.4545,68,0,10,irrelevant
39,8,9,0.1250,-4,23.6250,69,6,10,irrelevant
7,7,8,0.4286,-11,28.5714,59,0,10,irrelevant
86,8,2,-0.5000,-4,23.8750,62,0,10,irrelevant
65,8,3,-1.5000,-5,24.5000,78,0,10,irrelevant
58,14,6,-0.6429,-5,25.1429,60,0,10,irrelevant
13,12,6,-1.0000,-9,38.0000,95,0,5,irrelevant
58,8,9,0.6250,-4,30.2500,68,5,10,irrelevant
8,7,8,0.4286,-11,28.5714,59,0,10,irrelevant
34,11,5,1.0000,-5,22.1818,60,0,10,irrelevant
38,8,4,0.1250,-2,25.3750,42,10,8,irrelevant
15,11,6,-1.0000,-13,20.8182,81,0,6,irrelevant
43,8,4,-0.5000,-5,37.2500,78,5,10,irrelevant
61,8,8,0.6250,-5,26.1250,78,0,10,irrelevant
8,4,3,0.2500,-2,24.0000,59,0,10,relevant
43,12,1,-1.1667,-4,19.0000,43,0,10,irrelevant
43,8,5,0.0000,-7,28.7500,78,1,10,irrelevant
44,8,1,-3.2500,-11,34.6250,75,15,10,irrelevant
51,9,0,-3.0000,-10,30.3333,66,0,10,irrelevant
15,7,8,0.4286,-11,28.5714,59,0,10,irrelevant
139,14,12,2.0000,-6,41.0714,81,0,0,irrelevant
8,8,2,-0.2500,-2,27.2500,82,0,0,irrelevant
60,8,4,0.0000,-4,33.1250,77,19,10,irrelevant
82,8,4,0.2500,-4,26.5000,41,19,10,irrelevant
41,9,9,0.2222,-3,16.5556,43,0,10,irrelevant
19,7,8,0.4286,-11,28.5714,59,0,10,irrelevant
42,9,1,-5.4444,-47,16.0000,47,0,10,irrelevant
35,11,4,-0.0909,-6,27.5455,98,0,10,irrelevant
58,8,0,-2.0000,-10,22.1250,56,8,10,irrelevant
14,12,8,-0.5833,-6,27.3333,81,0,6,irrelevant
10,8,8,0.3750,-11,30.0000,59,0,10,irrelevant
28,9,9,1.6667,-6,21.5556,50,0,10,irrelevant
49,8,4,-0.1250,-4,29.7500,86,5,10,irrelevant
56,8,6,-0.5000,-4,32.6250,82,5,10,irrelevant
36,13,1,-3.5385,-15,27.3846,94,0,10,irrelevant
34,11,5,1.2727,-1,28.5455,69,9,10,irrelevant
8,7,8,0.4286,-11,28.5714,59,0,10,irrelevant
73,8,4,1.0000,-4,25.6250,55,0,10,irrelevant
69,8,1,-2.2500,-7,30.6250,77,12,10,irrelevant
39,8,4,0.3750,-2,24.3750,53,10,8,irrelevant
36,6,5,0.0000,-4,24.1667,48,12,10,irrelevant
62,9,2,-0.8889,-6,28.5556,68,0,10,irrelevant
10,8,8,0.7500,-11,30.5000,59,0,10,irrelevant
59,8,8,1.6250,-4,25.8750,62,0,10,irrelevant
47,8,4,0.5000,-3,22.8750,50,4,10,irrelevant
47,11,15,-0.7273,-7,22.7273,47,0,10,irrelevant
84,8,4,-0.3750,-4,18.0000,34,6,10,irrelevant
21,13,8,-2.2308,-33,37.2308,74,4,9,irrelevant
10,7,8,0.4286,-11,28.5714,59,0,10,irrelevant
62,10,6,-0.5000,-6,30.5000,78,0,10,irrelevant
64,12,8,0.5000,-5,23.2500,79,0,10,irrelevant
53,8,3,-0.3750,-7,30.6250,78,0,10,irrelevant
63,8,12,1.7500,-3,25.5000,46,9,10,irrelevant
13,7,8,0.4286,-11,28.5714,59,0,10,irrelevant
52,8,5,0.5000,-4,28.0000,60,10,10,irrelevant
51,7,4,-0.5714,-4,24.4286,70,0,10,irrelevant
72,8,21,2.5000,-3,42.7500,78,20,8,irrelevant
82,11,4,-0.3636,-9,26.8182,62,0,10,irrelevant
30,10,11,0.6000,-2,25.6000,51,9,10,irrelevant
12,8,8,0.7500,-11,30.5000,59,0,10,irrelevant
63,8,9,-1.1250,-13,27.1250,77,0,10,irrelevant
54,8,5,1.5000,-5,27.5000,78,0,10,irrelevant
68,8,2,-2.8750,-10,29.8750,65,0,10,irrelevant
26,8,5,0.3750,-5,30.2500,72,15,9,irrelevant
22,8,8,1.0000,-5,32.3750,78,8,10,irrelevant
8,12,37,4.2500,-2,23.2500,59,0,10,irrelevant
73,9,0,-2.0000,-7,21.4444,46,0,10,irrelevant
41,8,3,-1.1250,-4,27.8750,52,18,10,irrelevant
20,8,4,0.0000,-2,38.7500,75,10,8,irrelevant
40,11,0,-3.5455,-17,33.0909,82,0,10,irrelevant
54,8,5,-1.1250,-5,38.0000,78,23,10,irrelevant
6,2,5,2.5000,0,24.0000,38,10,10,irrelevant
12,10,16,2.3000,-11,33.5000,67,0,10,irrelevant
7,10,8,0.9000,-11,25.5000,59,0,10,irrelevant
12,12,16,1.6667,-11,28.8333,69,0,10,irrelevant
15,11,16,2.0909,-11,31.3636,67,0,10,irrelevant
8,0,0,0.0000,0,0.0000,0,0,10,irrelevant
19,11,43,3.9091,-11,25.0909,59,0,10,irrelevant
16,11,8,-0.4545,-11,20.4545,59,0,10,irrelevant
6,4,3,0.2500,-2,24.0000,59,0,10,irrelevant
8,7,8,0.4286,-11,28.5714,59,0,10,irrelevant
4,0,0,0.0000,0,0.0000,0,0,10,irrelevant
11,2,5,2.5000,0,24.0000,38,10,10,irrelevant
6,2,0,-2.5000,-5,24.0000,29,19,10,irrelevant
7,8,8,0.3750,-11,30.0000,59,0,10,irrelevant
14,10,16,2.3000,-11,33.5000,67,0,10,relevant
5,7,8,0.4286,-11,28.5714,59,0,10,irrelevant
14,5,5,-1.8000,-17,28.2000,59,0,10,irrelevant
11,4,3,0.2500,-2,24.0000,59,0,10,irrelevant
14,5,8,2.2000,-2,23.0000,45,0,10,irrelevant
13,5,43,9.0000,-3,16.8000,38,0,10,irrelevant
9,7,8,0.4286,-11,28.5714,59,0,10,irrelevant
17,8,8,0.3750,-11,26.2500,59,0,10,irrelevant
11,8,8,0.3750,-11,30.0000,59,0,10,irrelevant
4,0,0,0.0000,0,0.0000,0,0,10,irrelevant
14,8,8,-0.3750,-11,21.6250,44,0,10,irrelevant
7,4,3,0.2500,-2,24.0000,59,0,10,irrelevant
9,8,8,0.3750,-11,26.2500,59,0,10,irrelevant
8,4,3,0.2500,-2,24.0000,59,0,10,irrelevant
10,0,0,0.0000,0,0.0000,0,0,10,irrelevant
4,7,8,0.4286,-11,28.5714,59,0,10,irrelevant
6,0,0,0.0000,0,0.0000,0,0,10,irrelevant
5,4,3,0.2500,-2,24.0000,59,0,10,relevant
6,4,3,0.2500,-2,24.0000,59,0,10,irrelevant
7,4,3,0.2500,-2,24.0000,59,0,10,irrelevant
5,0,0,0.0000,0,0.0000,0,0,10,irrelevant
3,0,0,0.0000,0,0.0000,0,0,10,irrelevant
10,0,0,0.0000,0,0.0000,0,0,10,irrelevant
6,10,16,2.3000,-11,33.5000,67,0,10,irrelevant
8,7,8,0.4286,-11,28.5714,59,0,10,irrelevant
5,4,3,0.2500,-2,24.0000,59,0,10,irrelevant
7,11,16,2.3636,-11,34.4545,67,0,10,irrelevant
7,0,0,0.0000,0,0.0000,0,0,10,irrelevant
7,7,8,0.4286,-11,28.5714,59,0,10,irrelevant
3,0,0,0.0000,0,0.0000,0,0,10,irrelevant
6,0,0,0.0000,0,0.0000,0,0,1,irrelevant
8,0,0,0.0000,0,0.0000,0,0,1,irrelevant
4,0,0,0.0000,0,0.0000,0,0,1,irrelevant
0,0,0,0.0000,0,0.0000,0,0,1,irrelevant
35,0,0,0.0000,0,0.0000,0,0,1,irrelevant
6,0,0,0.0000,0,0.0000,0,0,1,irrelevant
105,0,0,0.0000,0,0.0000,0,0,1,relevant
23,3,16,5.3333,0,8.3333,25,0,1,irrelevant
8,0,0,0.0000,0,0.0000,0,0,1,irrelevant
13,0,0,0.0000,0,0.0000,0,0,1,irrelevant
17,3,8,3.0000,0,24.6667,40,0,1,irrelevant
8,1,16,16.0000,16,25.0000,25,25,1,irrelevant
17,0,0,0.0000,0,0.0000,0,0,1,irrelevant
7,6,3,-13.3333,-36,26.3333,51,0,1,irrelevant
14,0,0,0.0000,0,0.0000,0,0,1,irrelevant
21,0,0,0.0000,0,0.0000,0,0,1,irrelevant
9,0,0,0.0000,0,0.0000,0,0,1,irrelevant
13,0,0,0.0000,0,0.0000,0,0,1,irrelevant
8,4,3,0.7500,0,14.7500,59,0,1,irrelevant
21,0,0,0.0000,0,0.0000,0,0,1,irrelevant
8,0,0,0.0000,0,0.0000,0,0,1,irrelevant
13,15,6,-5.1333,-36,17.7333,51,0,1,irrelevant
2,4,2,1.7500,1,42.7500,50,30,1,irrelevant
10,3,23,7.3333,-1,10.6667,32,0,1,irrelevant
5,2,18,8.5000,-1,12.0000,24,0,1,irrelevant
